image_id,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
img_00842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_00846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img_00848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img_00849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00863,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
img_00864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
img_00866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00867,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00870,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_00872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
img_00880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00882,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img_00885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00890,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00895,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00899,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
img_00901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
img_00903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00909,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
img_00913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
img_00914,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
img_00916,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
img_00917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00919,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
img_00920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_00925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
img_00926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00927,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
img_00928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
img_00930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img_00932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
img_00933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_00938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
img_00940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00954,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
img_00955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
img_00959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
img_00960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00965,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
img_00967,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
img_00968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_00971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00976,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
img_00982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00984,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00985,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
img_00986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
img_00987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
img_00992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
img_00995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00996,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_01001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img_01006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_01007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01008,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
img_01009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
img_01010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_01011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_01012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_01015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
img_01022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
img_01023,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_01028,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
img_01029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_01032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_01033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
img_01034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
img_01035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_01038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_01041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_01043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_01047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_01049,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01055,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
img_01057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
img_01059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
img_01060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
img_01064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img_01066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_01067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_01068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_01073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
img_01074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
img_01076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
img_01077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img_01080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_01081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
img_01082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01085,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
img_01088,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01090,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_01091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_01095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_01096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_01102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_01104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
img_01105,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_01109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01110,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
img_01111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
img_01112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_01115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_01116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img_01118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
img_01119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
img_01121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img_01123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_01124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img_01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_01128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_01130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01131,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
img_01133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img_01139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_01140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_01142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
img_01143,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
img_01144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_01145,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
img_01146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_01149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_01154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img_01158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_01159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
img_01160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
img_01161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
img_01162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_01166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
img_01167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_01173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_01175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
img_01176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
img_01178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
img_01179,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
img_01180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_01182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
img_01183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
img_01185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01189,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
img_01190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img_01192,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_01194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_01199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
img_01201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_01203,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
img_01204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
img_01208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
img_01209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01215,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
img_01217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
img_01218,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
img_01219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
img_01220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_01225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
img_01227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_01232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
img_01234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_01236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_01237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img_01239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img_01240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
